0.000108874,0.0809429,6595.38,1.70047,0.113327,9643.6,28,0.0828452,5382.4,58,0.665305,1380.02,
0.000118329,0.0858734,7279.78,5.56555,0.107388,9115.52,28,0.0840174,5313.49,58,0.651735,1375.09,
0.000100018,0.174757,8856.95,4.20004,0.0800196,9732.42,28,0.0801286,4926.97,58,0.641324,1395.53,
0.000118683,0.0597969,5702.51,-0.4,0.152727,10585.8,28,0.0832271,5411.12,58,0.628207,1409.37,
0.000106099,0.160887,9804.72,6.9859,0.0801244,9329.25,28,0.08001,4975.53,58,0.637305,1428.08,
0.000101412,0.169572,7703.1,1.60008,0.0800039,9923.59,28,0.0803623,4943.25,58,0.594007,1404.08,
0.000100006,0.054762,6222.2,0.300002,0.14403,9231.66,28,0.0806799,5052.25,58,0.637196,1478.95,
0.000100802,0.198174,8525.99,3,0.107375,11548.4,28,0.0809063,5579.05,58,0.580638,1392.29,
0.0001,0.136912,8955.35,5.3,0.08,9040.54,28,0.08,5013.7,58,0.617551,1491.12,
0.000100515,0.103626,6591.57,-1.40877,0.081082,9530.21,28,0.0810154,4625.96,58,0.574489,1418.34,
0.000103268,0.155641,9652.15,6.8,0.0800137,9259.25,28,0.0802573,5027.65,58,0.601857,1489.59,
0.00013089,0.0677689,6300.25,3.7,0.12521,9724,28,0.0830989,5416.06,58,0.589339,1435.01,
0.000116709,0.11838,8265.47,6.7,0.0991288,9607.92,28,0.080187,5388.45,58,0.590708,1451.7,
0.000102329,0.109328,8132.5,4.49999,0.0865952,8881.12,28,0.0858515,5209.76,58,0.572093,1443.79,
0.000110329,0.155322,8698.8,5.5,0.0811143,9677.74,28,0.0861424,5196.95,58,0.560408,1470.71,
0.000106622,0.23747,9605.8,5.5,0.0800609,10150.5,28,0.0800267,5010.32,58,0.543612,1485.07,
0.000101372,0.122126,8480.34,4.8,0.0812577,8868.53,28,0.08,5082.72,58,0.57171,1507.25,
0.000100026,0.181708,8238.35,2.5,0.0962918,10766.5,28,0.0801464,5438.18,58,0.53648,1454.82,
0.000102338,0.0840287,7153.8,2.50007,0.0822905,8143.61,28,0.0824075,5016.36,58,0.549169,1507.93,
0.000100026,0.285726,10743.7,6,0.0886333,10814.9,28,0.0800487,5183.18,58,0.52049,1481.69,
0.0001,0.0990881,7409.08,2.4494,0.08,8517.79,28,0.0800496,5029.32,58,0.552135,1522.63,
0.0001,0.136991,8938.09,5.1,0.0801877,9105.35,28,0.08,5012.81,58,0.552224,1469.14,
0.000100188,0.177418,10133.3,6.7,0.0866256,9880.88,28,0.0800003,5206.88,58,0.546581,1464.18,
0.00010117,0.17002,8614.08,3.9,0.0800359,9873.59,28,0.0802913,5601.4,58,0.522429,1468.35,
0.000105777,0.104059,7680.45,3.9001,0.08,8563.88,28,0.08,5088.99,58,0.533059,1501.91,
0.000123204,0.0916845,7471.84,5.3,0.093111,8699.24,28,0.0811289,5275.94,58,0.0801602,3541.83,120,0.531739,1479.56,
0.000103552,0.198087,10229.3,6.99923,0.0948597,10559,28,0.08,5381.04,58,0.235912,3569.74,120,0.531364,1476.88,
0.000109525,0.1621,7893.53,3.6,0.0874088,10173.3,28,0.0803858,5285.11,58,0.146155,3936.89,120,0.513661,1471.4,
0.000150629,0.109031,6568.57,5.2,0.156987,15000,28,0.0801795,5753.53,58,0.0806671,3114.48,120,0.408673,1493.06,
0.000146918,0.0724589,6158.68,3.3,0.0818845,8279.25,28,0.0845271,4931.59,58,0.0938325,3220.84,120,0.511411,1640.08,
0.00011263,0.0919773,7051.6,3.20416,0.103377,9573.73,28,0.0863503,5492.03,58,0.0868352,3172.56,120,0.515881,1485.27,
0.00010039,0.129977,8631.05,4.72987,0.0828869,9116.01,28,0.0804223,5141.47,58,0.153775,3634.54,120,0.535433,1472.97,
0.000105105,0.154304,7198.05,1.8,0.0812071,9929.34,28,0.080003,5079.53,58,0.101457,3901.78,120,0.49855,1437.66,
0.000100191,0.175,9941.81,6.3,0.08,9550.38,28,0.0800104,5085.95,58,0.0800114,3264.16,120,0.534547,1488.22,
0.0001,0.131276,9070.53,5.7,0.0827566,9048.02,28,0.0810631,5183.47,58,0.0800011,3289.08,120,0.532962,1428.48,
0.000127366,0.0906249,6266.72,1.70034,0.0808415,8817.97,28,0.0873459,5212.29,58,0.0848815,3614.02,120,0.499284,1425.93,
0.00010161,0.232574,10428.1,6.4,0.0806778,10150.2,28,0.0800679,4990.64,58,0.0812059,3442.87,120,0.520025,1471.65,
0.000122795,0.100972,6734.11,4.2,0.108162,10039.9,28,0.0827523,5927.56,58,0.112192,3644.95,120,0.515233,1436.22,
43369,
1,1,5,5,5,
