0.00629817,1.00008e-07,0.0933179,0.0271756,1.07093e+09,0.748904,0,0.996101,14.3322,
0.00636253,0.0924757,9.42702e-05,0.0274211,1155.05,0.732387,0,0.996098,14.3215,
0.00639391,0.0922143,2.55681e-06,0.0275367,1156.83,0.72448,0,0.996101,14.1995,
0.00646174,7.77221e-06,0.0914694,0.0277787,1.36882e+07,0.707707,0,0.9961,14.0743,
0.006399,4.24866e-06,0.0921413,0.0275627,2.51025e+07,0.723249,0,0.996101,13.961,
0.0063355,0.0806546,0.0121594,0.0273525,1325.69,0.739472,0,0.996102,13.8499,
0.00638166,0.000966264,0.0913715,0.0275001,110454,0.727601,0,0.996109,13.7431,
0.00646728,0.0861938,0.00528881,0.0277656,1234.13,0.706169,0,0.99611,13.6342,
0.0065359,4.03461e-06,0.0908158,0.0279724,2.62975e+07,0.689529,0,0.996117,13.5439,
0.00659216,3.75321e-08,0.0902926,0.0281372,2.82106e+09,0.676224,0,0.996128,13.4485,
0.0067432,0.0889284,1.47832e-14,0.028568,1184.23,0.642013,0,0.996109,13.3513,
0.0069699,4.70083e-05,0.0869313,0.029201,2.22311e+06,0.594582,0,0.996044,13.3186,
0.00717671,0.0852871,7.54573e-10,0.0297681,1217.21,0.555043,0,0.996,13.3725,
0.00743561,0.00173568,0.0815368,0.0304679,59342,0.510028,0,0.995924,13.3952,
0.00783408,6.73511e-05,0.0802764,0.0315401,1.51214e+06,0.449269,0,0.995723,13.48,
0.00808136,5.94396e-05,0.0321461,0.0786167,1.70256e+06,0.437938,0,0.995679,13.7794,
0.00834652,0.0767338,0.000100098,0.0329194,1309.85,0.383759,0,0.99563,13.8199,
0.00855704,4.94941e-05,0.0754171,0.0334867,2.02053e+06,0.360298,0,0.995621,13.8752,
0.0087943,0.0739706,9.08733e-13,0.034128,1344.62,0.335937,0,0.995602,13.8706,
0.00906059,0.0723327,4.37329e-06,0.0348554,1367.09,0.310973,0,0.995571,13.8889,
0.00926468,0.00150628,0.0696071,0.0354201,65368.8,0.293374,0,0.99558,13.9326,
0.00935129,0.0356602,2.22269e-12,0.0706035,2756.56,0.296891,0,0.995627,13.9172,
0.00947049,0.00297943,0.0330099,0.0699132,32914.2,0.28675,0,0.995669,13.8384,
0.00962276,1.11599e-05,0.0364,0.0690449,8.76129e+06,0.274401,0,0.995703,13.7744,
0.00974836,0.0367611,1.96248e-87,0.0683385,2653.4,0.264702,0,0.995746,13.7294,
0.00980743,0.000198393,0.036727,0.0680107,491120,0.260284,0,0.995802,13.6716,
0.00985289,0.00234867,0.034702,0.0677618,41450.2,0.256943,0,0.995861,13.5916,
0.00987444,0.00501866,0.0320907,0.0676454,19390.6,0.255377,0,0.99592,13.5106,
0.00997622,1.56344e-05,0.0373694,0.0671023,6.21303e+06,0.248133,0,0.99597,13.4279,
0.0100983,0.0169613,0.0207561,0.0664574,5714.68,0.239768,0,0.996015,13.3678,
0.0102564,0.0381529,1.06376e-07,0.0656293,2533.62,0.229446,0,0.996048,13.319,
0.0105085,2.00107e-08,0.0643097,0.0388705,4.81016e+09,0.208734,0,0.996039,13.2931,
0.0107258,0.0395185,2.42688e-08,0.063164,2427.31,0.201827,0,0.99605,13.348,
0.0109119,1.48791e-08,0.0400996,0.0621721,6.42815e+09,0.192006,0,0.996077,13.3663,
0.0110704,1.16173e-05,0.0406052,0.0613159,8.2131e+06,0.184096,0,0.996115,13.3585,
0.011205,0.04107,4.87411e-06,0.0605781,2318.56,0.177688,0,0.996159,13.3322,
0.0113334,0.000224777,0.0413062,0.0598616,422839,0.171819,0,0.996205,13.2929,
0.0114584,2.44142e-05,0.0591244,0.0419963,3.88591e+06,0.163615,0,0.996251,13.2516,
0.0115121,1.56103e-09,0.0422032,0.0588376,6.07308e+10,0.164033,0,0.996308,13.2098,
0.0115981,7.18756e-10,0.0425433,0.0583333,1.31739e+11,0.160436,0,0.99636,13.1437,
0.0116343,0.0426901,4.01422e-19,0.0581183,2216.94,0.158948,0,0.996416,13.088,
0.0116798,6.55878e-36,0.0428773,0.0578464,1.44207e+37,0.1571,0,0.996471,13.021,
0.0117626,0.000144642,0.0430835,0.057344,653174,0.153806,0,0.996519,12.9568,
0.0118823,0.0422239,0.00154669,0.0565863,2233.93,0.149179,0,0.996559,12.9042,
0.0119607,3.45666e-05,0.0441185,0.0560656,2.72598e+06,0.146238,0,0.996606,12.8696,
0.0119887,0.000801252,0.0434938,0.055875,117558,0.145206,0,0.996657,12.8176,
0.0120343,0.04314,0.00139395,0.0555575,2182.15,0.143536,0,0.996706,12.7545,
0.0121108,0.0449594,1.06934e-14,0.0550021,2091.79,0.140788,0,0.996749,12.6955,
0.0122181,2.18651e-16,0.0456332,0.054149,4.29534e+17,0.137027,0,0.996786,12.6466,
0.0122947,0.046197,2.16081e-09,0.0534593,2031.05,0.134405,0,0.996827,12.6126,
0.0123557,7.79514e-09,0.0467246,0.052833,1.20277e+10,0.132353,0,0.996869,12.5658,
0.012379,1.15801e-17,0.052566,0.0469542,8.09405e+18,0.13089,0,0.996914,12.5146,
0.012439,1.09481e-09,0.0476663,0.0517586,8.55513e+10,0.129579,0,0.996954,12.4563,
0.012465,8.44067e-13,0.0480752,0.0513089,1.1093e+14,0.128715,0,0.996995,12.4069,
0.0124944,0.0487427,1.75716e-08,0.0505957,1920.28,0.127721,0,0.997036,12.3506,
0.0125053,0.0101292,0.0395284,0.0496601,9239.16,0.127285,0,0.997076,12.2957,
0.0124871,0.0496621,1.11005e-06,0.0496636,1884.69,0.127882,0,0.997113,12.2406,
0.0124812,9.13665e-06,0.0496556,0.049665,1.02446e+07,0.128078,0,0.997151,12.1895,
0.0124767,0.0496658,7.39868e-16,0.0496661,1884.68,0.128228,0,0.997187,12.135,
0.0124826,0.0496643,2.98505e-10,0.0496647,1884.66,0.128034,0,0.997222,12.081,
0.012484,6.66162e-14,0.049664,0.0496643,1.40506e+15,0.127987,0,0.997257,12.028,
0.0124944,0.000105612,0.0495557,0.0496619,886191,0.127642,0,0.997289,11.9752,
0.0125042,0.000344508,0.049313,0.049661,271652,0.127319,0,0.997321,11.9249,
0.0124622,0.000135956,0.0479865,0.0512609,688707,0.128806,0,0.997347,11.8752,
0.0124359,1.49624e-06,0.0477286,0.0516926,6.25987e+07,0.129683,0,0.997377,11.8335,
0.0124039,0.0466492,0.000698939,0.0521222,2008.57,0.130747,0,0.997404,11.786,
0.0123854,0.0471563,4.37242e-12,0.0523416,1987.4,0.131366,0,0.997433,11.7405,
0.0123623,5.32132e-10,0.0469386,0.0525936,1.76167e+11,0.13214,0,0.99746,11.6929,
0.0123441,0.0467807,2.47652e-13,0.0527786,2004.33,0.132752,0,0.997487,11.6469,
0.0123567,0.00384521,0.043043,0.0526525,24381,0.132328,0,0.997514,11.6005,
0.0123737,1.13908e-19,0.0470408,0.0524747,8.22872e+20,0.131755,0,0.99754,11.554,
0.0123956,0.000128652,0.0471211,0.0522338,728382,0.131025,0,0.997566,11.5088,
0.012398,0.0472737,2.44128e-08,0.0522064,1982.18,0.130946,0,0.997591,11.4651,
0.0123982,0.0472762,6.12316e-13,0.0522035,1982.07,0.130937,0,0.997615,11.4195,
0.0124046,1.19131e-05,0.0473292,0.0521293,7.86508e+06,0.130723,0,0.997639,11.3745,
0.0124173,5.23829e-07,0.0474739,0.0519778,1.78845e+08,0.130302,0,0.997662,11.3302,
0.0124211,0.0475165,7.10929e-12,0.0519302,1971.52,0.130174,0,0.997685,11.2871,
0.0124243,9.99425e-14,0.0475518,0.0518904,9.37304e+14,0.130068,0,0.997707,11.2437,
0.0124199,1.96904e-07,0.0475032,0.051945,4.75771e+08,0.130214,0,0.997728,11.2007,
0.0124228,4.16114e-16,0.047535,0.0519093,2.25126e+17,0.130118,0,0.997749,11.1584,
0.0124329,5.8963e-05,0.04759,0.051781,1.58858e+06,0.129781,0,0.997769,11.1164,
0.0124571,9.66226e-14,0.047952,0.0514441,9.69147e+14,0.128979,0,0.997788,11.0755,
0.0124747,2.35226e-17,0.0482138,0.0511576,3.98013e+18,0.128393,0,0.997807,11.0386,
0.0124928,0.0155708,0.0329788,0.0507965,6011.5,0.127783,0,0.997825,11.0002,
0.0125053,3.06992e-05,0.0488292,0.050469,3.04863e+06,0.127359,0,0.997843,10.9624,
0.0125124,0.0491156,3.39163e-17,0.0502034,1905.36,0.127106,0,0.997861,10.9239,
0.0125147,3.59117e-10,0.0492298,0.050086,2.60585e+11,0.127021,0,0.997878,10.8849,
0.0125184,0.0496244,6.00699e-15,0.0496863,1885.7,0.126862,0,0.997895,10.846,
0.0125183,2.44672e-07,0.0495797,0.0497309,3.82458e+08,0.126868,0,0.997912,10.8076,
0.0125143,0.0469835,0.00222691,0.0501059,1991.78,0.127036,0,0.997928,10.7695,
0.0125181,0.000143592,0.0493806,0.0497869,651688,0.126881,0,0.997944,10.7319,
0.0125184,0.000171486,0.0494171,0.0497222,545683,0.126866,0,0.997959,10.6947,
0.0125156,0.0500265,1.60755e-07,0.0492879,1870.6,0.126899,0,0.997974,10.6578,
0.0125044,1.6743e-10,0.0488445,0.0504853,5.58987e+11,0.127389,0,0.997988,10.6213,
0.0124959,5.72906e-13,0.0486331,0.0507082,1.63378e+14,0.127679,0,0.998002,10.5865,
0.012485,1.72306e-19,0.0509404,0.0484156,5.43283e+20,0.127748,0,0.998015,10.5515,
0.0124719,2.68584e-08,0.0481984,0.0511753,3.48588e+09,0.128485,0,0.998028,10.5175,
0.0124617,0.0480515,3.6895e-08,0.0513359,1948.65,0.128824,0,0.998041,10.4845,
0.0124496,0.0264447,0.0214495,0.0515096,3541.29,0.129227,0,0.998053,10.4511,
0.0124311,0.041372,0.0063074,0.0517493,2264.03,0.129843,0,0.998063,10.4186,
0.0124112,0.0474726,1.22944e-06,0.0519819,1973.53,0.130506,0,0.998073,10.3894,
0.012399,9.46147e-06,0.0521051,0.0473576,9.90337e+06,0.130338,0,0.998084,10.3615,
0.0123854,0.0472357,1.88001e-08,0.0522549,1983.99,0.131371,0,0.998095,10.3304,
0.0123748,0.000123377,0.0470224,0.0523591,759676,0.131725,0,0.998106,10.3002,
0.0123631,1.10432e-07,0.0470497,0.0524709,8.48834e+08,0.13212,0,0.998116,10.2693,
0.0123502,0.00026016,0.0466894,0.0525884,360363,0.132553,0,0.998126,10.2392,
0.0123365,0.00179502,0.0450514,0.0527101,52237,0.133019,0,0.998136,10.21,
0.0123334,3.42099e-09,0.0468243,0.0527364,2.74101e+10,0.133122,0,0.998146,10.1818,
0.0123293,0.0467948,1.06448e-09,0.0527714,2003.94,0.133262,0,0.998157,10.1503,
0.0123242,3.77569e-09,0.0467589,0.0528141,2.48376e+10,0.133434,0,0.998167,10.1193,
0.0123219,0.0467216,2.09719e-05,0.0528336,2007.24,0.133513,0,0.998177,10.0888,
0.0123187,0.0463088,0.000411556,0.0528602,2025.21,0.133623,0,0.998187,10.0581,
0.0123147,0.000377599,0.0463153,0.0528929,248383,0.133759,0,0.998196,10.0278,
0.0123066,0.0466387,8.0713e-18,0.0529579,2011.15,0.134034,0,0.998205,9.99797,
0.012298,0.00310196,0.0434801,0.0530261,30241,0.134328,0,0.998213,9.96974,
0.0122921,8.61787e-10,0.0465438,0.0530722,1.08858e+11,0.134531,0,0.998222,9.94211,
0.0122857,0.0028215,0.0436815,0.0531217,33251.6,0.134752,0,0.99823,9.91369,
0.0122788,0.0528635,0.000310321,0.04646,1774.86,0.134147,0,0.998239,9.88577,
0.0122715,3.25198e-05,0.0463827,0.0532284,2.88544e+06,0.13524,0,0.998246,9.85837,
0.0122639,0.0532846,2.29782e-11,0.0463692,1761.13,0.134632,0,0.998254,9.83148,
0.0122587,0.0463386,1.6647e-08,0.0533221,2025.26,0.135681,0,0.998262,9.80512,
0.0122532,3.80869e-10,0.0463064,0.0533617,2.46418e+11,0.135872,0,0.99827,9.7779,
0.0122474,8.45975e-17,0.0462728,0.0534029,1.10948e+18,0.136072,0,0.998277,9.75112,
0.0122414,0.0462214,1.68017e-05,0.0534456,2030.78,0.136283,0,0.998284,9.72477,
0.0122376,0.046217,1.98141e-09,0.0534719,2031.06,0.136413,0,0.998292,9.69886,
0.0122336,0.0461941,3.54236e-07,0.0534998,2032.16,0.136554,0,0.998299,9.67222,
0.0122317,0.0461794,4.66055e-06,0.0535126,2032.85,0.136619,0,0.998306,9.64595,
0.0122296,0.0460074,0.000164785,0.0535273,2040.49,0.136693,0,0.998313,9.6193,
0.0122272,1.49517e-11,0.0461592,0.0535435,6.27892e+12,0.136776,0,0.99832,9.59293,
0.0122268,2.47574e-05,0.0461323,0.0535461,3.79203e+06,0.136789,0,0.998327,9.56686,
0.0122262,0.0461536,4.92605e-35,0.0535503,2034.1,0.136811,0,0.998334,9.54069,
0.0122253,2.5637e-09,0.046149,0.0535561,3.66198e+10,0.136841,0,0.998341,9.51475,
0.0122243,5.52869e-06,0.0461378,0.0535632,1.69811e+07,0.136878,0,0.998348,9.48905,
0.0122231,0.0291768,0.0169598,0.0535715,3217.78,0.136921,0,0.998354,9.46358,
0.0122217,1.3982e-12,0.0461292,0.0535808,6.71479e+13,0.136969,0,0.998361,9.43836,
0.0122201,3.73744e-05,0.0460836,0.053591,2.51209e+06,0.137023,0,0.998367,9.41337,
0.0122185,2.41032e-05,0.046088,0.0536021,3.8953e+06,0.137081,0,0.998373,9.38862,
0.0122167,1.69283e-11,0.0461027,0.0536138,5.5464e+12,0.137143,0,0.998379,9.36412,
0.0122166,4.24658e-07,0.0536144,0.0461019,2.21096e+08,0.136189,0,0.998385,9.33985,
0.0122163,0.0461004,5.99137e-46,0.0536167,2036.68,0.137158,0,0.998391,9.3155,
0.0122159,0.0430654,0.00303292,0.0536193,2180.22,0.137172,0,0.998397,9.29134,
0.0122154,1.95099e-07,0.0460954,0.0536226,4.81256e+08,0.13719,0,0.998403,9.26738,
0.0122148,0.0460925,9.59252e-09,0.0536266,2037.06,0.137211,0,0.998408,9.24362,
0.0122141,1.72994e-06,0.0460871,0.0536311,5.42759e+07,0.137235,0,0.998414,9.22005,
0.0122148,2.49601e-09,0.0460924,0.0536266,3.76174e+10,0.137211,0,0.998419,9.19668,
0.0122153,4.69852e-07,0.046095,0.0536228,1.99834e+08,0.137191,0,0.998425,9.17349,
0.0122158,9.06353e-05,0.0460073,0.0536197,1.03593e+06,0.137174,0,0.99843,9.15045,
0.0122162,0.0460993,7.28894e-07,0.0536172,2036.73,0.13716,0,0.998435,9.12758,
69613,
3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
