54,644.2418926831,45.3208777278,462.4372295891
55,634.697186653,50.84016475,466.462648597
56,618.1566874374,63.0741263027,470.7691862599
57,590.3008093594,85.9014352363,475.7977554042
58,545.800349457,123.993122491,482.206528052
59,480.5120045246,180.6228177427,490.8651777327
60,395.8075456137,253.5064106999,502.6860436863
61,301.7679555804,331.9745490579,518.2574953617
62,213.6029705849,400.9073842772,537.4896451379
63,142.810946246,449.5777290448,559.6113247092
64,92.4022195383,476.0642216264,583.5335588353
65,59.2466537768,484.511225543,608.2421206802
66,38.3855498924,480.6302948593,632.9841552483
67,25.5097893897,469.2158096404,657.2744009699
68,17.5863035963,453.5839068746,680.8297895291
69,12.6768350718,435.8228715785,703.5002933497
70,9.5964778539,417.1860274613,725.2174946849
71,7.6331208038,398.4056980589,745.9611811373
72,6.3597101646,379.9013585826,765.7389312528
73,5.5185603609,361.9074718062,784.5739678329
74,4.9525018689,344.5494971164,802.4980010148
75,504.564394297,328.8885869749,819.5470187281
76,503.8895840577,313.2708275375,835.8395884047
77,503.1632334963,298.4776386964,851.3591278073
78,502.3190198755,284.529366063,866.1516140615
79,501.2864909687,271.4488491021,880.2646599292
80,499.9842591598,259.2676947217,893.7480461186
81,498.3135203248,248.0318710548,906.6546086204
82,496.1513759022,237.807148147,919.0414759508
83,493.3437584286,228.6845746949,930.9716668765
84,489.6981207678,220.785823691,942.5160555412
85,484.9765503841,214.2677689108,953.7556807051
86,478.890702622,209.3249899827,964.7843073952
87,471.1009650487,206.1880080169,975.7110269344
88,461.2235093295,205.1140004509,986.6624902197
89,448.850043952,206.3658488127,997.7841072353
90,433.5853977129,210.1753557684,1009.2392465187
91,415.1062561527,216.6885117552,1021.2052320921
92,393.2389435416,225.8961027007,1033.8649537577
93,368.0445208563,237.5620421842,1047.3934369595
94,339.8879382061,251.1721087085,1061.9399530854
95,309.4609741069,265.9309519526,1077.6080739405
96,277.7346461546,280.8275070025,1094.4378468429
97,245.8391792683,294.7658756105,1112.3949451213
98,214.9000559205,306.7295360687,1131.3704080108
99,185.8791461958,315.9292510719,1151.1916027323
100,159.4665420835,321.8918026503,1171.6416552662
101,136.0442285871,324.4733156621,1192.4824557508
102,115.7137081633,323.8100250035,1213.4762668332
103,98.3619766375,320.2354954405,1234.402527922
104,83.7382711147,314.1931721191,1255.0685567662
105,71.5222512054,306.1631945984,1275.3145541962
106,61.3748321847,296.6109361819,1295.0142316334
107,52.9708271715,285.9565802388,1314.0725925897
108,46.0166607563,274.561147057,1332.4221921867
109,40.2575720387,262.7235915122,1350.0188364491
110,32.0200524341,250.5276388263,869.4523087396
111,28.0424116295,238.4899554211,885.4676329494
112,24.7193093944,226.5828929088,900.6977976968
113,21.9314634618,214.9152090383,915.1533274999
114,19.5821993231,203.566376005,928.8514246719
115,17.5933217454,192.5925502994,941.8141279552
116,15.9015981626,182.031547563,954.0668542744
117,14.4558416719,171.9069019862,965.637256342
118,13.2145326254,162.2311312396,976.554336135
119,12.1439007968,153.0083360531,986.8477631501
120,11.2163896691,144.2362551796,996.5473551514
121,10.4094316732,135.9078812602,1005.6826870665
122,9.7044733066,128.0127262105,1014.282800483
123,9.0861994579,120.5378087146,1022.3759918276
124,8.5419157734,113.4684223349,1029.9896618918
125,8.0610560795,106.7887308906,1037.15021303
126,7.6347886688,100.4822280564,1043.8829832748
127,7.2557007584,94.5320903243,1050.2122089172
128,6.9175448349,88.921446254,1056.1610089111
129,6.6150340776,83.6335800299,1061.7513858925
130,6.3436767971,78.6520834818,1067.0042397211
131,6.0996419704,73.9609676949,1071.9393903348
132,5.8796496349,69.5447429649,1076.5756074002
133,5.6808812195,65.3884739933,1080.9306447872
134,5.5009059155,61.4778157585,1085.021278326
135,5.3376199981,57.7990343573,1088.8633456446
136,5.1891966392,54.3390162091,1092.4717871517
137,5.0540442489,51.0852683089,1095.8606874422
138,4.9307717736,48.0259116534,1099.043316573
139,4.8181596903,45.1496695257,1102.032170784
140,4.7151356781,42.44585197,1104.8390123519
141,4.6207541451,39.9043375137,1107.4749083412
142,4.5341789439,37.5155529685,1109.9502680876
143,4.454668732,35.2704519703,1112.2748792978
144,4.3815645331,33.1604927727,1114.4579426942
145,4.314279138,31.177615701,1116.5081051611
146,4.2522880432,29.3142205779,1118.433491379
147,4.1951216848,27.5631443668,1120.2417339484
148,4.1423587609,25.9176392152,1121.9400020239
149,4.093620475,24.3713510381,1123.535028487
150,4.0468879262,15.2871194746,481.6659925992
151,4.0052207752,14.2938397687,482.7009394562
152,3.9666496736,13.3647232288,483.6686270976
153,3.9309222881,12.4956755936,484.5734021183
154,3.8978096354,11.6828568623,485.4193335022
155,3.8671035861,10.9226665146,486.2102298994
156,3.838614674,10.2117294337,486.9496558923
157,3.8121701701,9.5468825274,487.6409473025
158,3.7876123835,8.925162033,488.2872255835
159,3.7647971612,8.3437914896,488.8914113492
160,3.7435925589,7.8001703579,489.4562370832
161,3.7238776623,7.2918632647,489.9842590731
162,3.7055415385,6.8165898484,490.477868613
163,3.6884823024,6.372215181,490.9393025166
164,3.6726062822,5.9567407402,491.3706529776
165,3.6578272744,5.5682959077,491.7738768179
166,3.6440658749,5.205129967,492.1508041581
167,3.6312488793,4.8656045764,492.5031465442
168,3.6193087436,4.5481866925,492.8325045639
169,3.6081830978,4.2514419203,493.140374982
170,3.5978143072,3.9740282678,493.4281574249
171,3.5881490767,3.7146902813,493.697160642
172,3.5791380912,3.4722535411,493.9486083678
173,3.5707356905,3.2456194974,494.1836448121
174,3.5628995741,3.0337606262,494.4033397997
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
